,CO,H2,CH4,C2H6,C3H8,LFL,UFL
2029,0.1822765631380351,0.2257962714248614,0.1885067941955425,0.302851937871456,0.1005684333701047,0.050396832615078414,0.3846807922366824
2030,0.1757123523791146,0.0835182524084935,0.3103157531617149,0.1517981941882313,0.2786554478624454,0.04848581575170724,0.29228191342267495
2031,0.0728266307645418,0.0924131019049342,0.237991306299154,0.2448536819684535,0.3519152790629163,0.03764316856448,0.22886567348461104
2032,0.2852396577768203,0.1722686056172324,0.3187816068858224,0.1168242953216864,0.1068858343984382,0.06089522524290172,0.4206930629689458
2033,0.0056301853914348,0.2786755787830888,0.1282224777832808,0.419960220816476,0.1675115372257194,0.033580983326994475,0.30325154212839145
2034,0.0651991121352893,0.1811109249664479,0.288915699034214,0.2396305842751928,0.2251436795888559,0.039697556012019804,0.28456840655651233
2035,0.1533627019888679,0.3955892553357377,0.1632955920406324,0.1587536406604775,0.1289988099742845,0.048883684731155785,0.4712087763374198
2036,0.3820958389326403,0.0251270460331922,0.1845528240514467,0.1364000442001406,0.27182424678258,0.06477721727994658,0.38005168127466965
2037,0.2236141609351572,0.0585600922516867,0.1109242362750809,0.370422471852348,0.2364790386857271,0.0501355033663606,0.2996390340561958
2038,0.2162912742387625,0.3529702959332607,0.273905629532241,0.1416670220678562,0.0151657782278795,0.05669410445022169,0.490965155209735
2039,0.1013832523486478,0.3727378824586115,0.0551588532427138,0.0895740150488428,0.381145996901184,0.04019378150925175,0.4142398265903256
2040,0.3785081568846003,0.3259083663045927,0.0109717138434947,0.2584485334014197,0.0261632295658924,0.06724295271037585,0.5648018577901591
2041,0.2559813719074492,0.2542429300911098,0.2594836993171134,0.1761187861797018,0.0541732125046257,0.058725965650479474,0.45253377713617604
2042,0.2552828120571587,0.0632287793918535,0.3338541854721446,0.0614414084656178,0.2861928146132252,0.05570596414415381,0.33015998892986326
2043,0.2183034710747833,0.2447702719729422,0.0847826097638145,0.1634997910145125,0.2886438561739473,0.05068417694758778,0.41063665884642786
2044,0.1829807773345249,0.0859693886276495,0.2886783559033716,0.3278870679093959,0.1144844102250578,0.05033910113700541,0.30127679669327967
2045,0.009331820782582,0.0171003173835141,0.3562396378558478,0.2662927987983851,0.3510354251796708,0.032838903147632346,0.14672228922707758
2046,0.358090738869396,0.4525840207346708,0.0796740615992654,0.0188301767903788,0.0908210020062889,0.06705205454992547,0.6325804789299717
2047,0.165697639956805,0.3034245376009213,0.3222654806209852,0.1620441517222464,0.0465681900990419,0.052039635989924074,0.4294900340036981
2048,0.1282194396775365,0.184686357445745,0.2148270062204214,0.3154067709035431,0.1568604257527538,0.04498244740074684,0.32486431945567773
2049,0.178470865234963,0.0284805483210361,0.3797391897352852,0.3660014470374281,0.0473079496712873,0.05123776046360943,0.2676530696330272
2050,0.0085264998711675,0.187493378492076,0.1155937132254696,0.2350758842127702,0.4533105241985165,0.030180836040695755,0.24090605032784332
2051,0.2931441596553971,0.1387886062427223,0.2355112973345651,0.0696754778968698,0.2628804588704456,0.058702094464262854,0.3977641127915851
2052,0.2456093692170598,0.1954496054288772,0.3022997802929509,0.0769695026569617,0.1796717424041502,0.05667449052628811,0.40806245926477913
2053,0.2889944789622595,0.1077780351122064,0.0895101069132586,0.3348812391774783,0.1788361398347971,0.056730899695997865,0.37184676687094564
2054,0.0540956144646486,0.1818267883083848,0.0091759282299284,0.1314051342161663,0.6234965347808716,0.03120386736709337,0.25771404096515593
2055,0.2341041956748591,0.0459713000916982,0.2924220305554943,0.2304635998907736,0.1970388737871746,0.05384964917534665,0.3064922474749796
2056,0.1044069244602565,0.2803944135681768,0.2001617658134837,0.2947976944837734,0.1202392016743093,0.043920679243424826,0.37012660659982943
2057,0.2081332119745515,0.0755996427806899,0.3666653351037701,0.1431174058641756,0.2064844042768129,0.052762940558478,0.31153423918256523
2058,0.1862787611217221,0.2067375791674031,0.2287123077040763,0.1551652474481994,0.2231061045585989,0.050026481659458694,0.37404528092430767
2059,0.0557120200654304,0.0002531578744734,0.4700433651722501,0.0461525301425072,0.4278389267453388,0.03774667015633692,0.16799564068212697
2060,0.2524415253534684,0.2847434973929932,0.1020181900455116,0.1041181356213928,0.2566786515866338,0.054685319052099536,0.45845494285461286
2061,0.3942874617841203,0.2858635051516964,0.0351316506281613,0.237982499478526,0.0467348829574958,0.06841573577426457,0.5501048690189253
2062,0.3474321336146997,0.0884515965662527,0.1695468135826061,0.3141970384083636,0.0803724178280775,0.06380371162068928,0.4017965220265346
2063,0.3552842202893276,0.1401767802605847,0.2934665115654442,0.1804559576341883,0.030616530250455,0.06721033001830745,0.44519306661110236
2064,0.2262044208506869,0.2791414238838154,0.2609825727577728,0.1096722924922135,0.1239992900155113,0.05568757452386919,0.4479338180437526
2065,0.0701266560977085,0.4185903609795806,0.080464668490917,0.2688825028805968,0.1619358115511969,0.04016638571350163,0.42943091576434206
2066,0.2632593811111612,0.06074583596051,0.0389401925805455,0.4064509408005968,0.2306036495471862,0.05277053250981257,0.32308098965050264
2067,0.4140207986474166,0.2414022180150948,0.0707247287478076,0.1366038121517328,0.1372484424379481,0.06943080427894621,0.5339670834045717
2068,0.0183080026739885,0.2994150312190657,0.3127527897418924,0.2232227240707732,0.1463014522942799,0.037703696538587586,0.33203979740395917
2069,0.5153302535409081,0.0111572856533202,0.192213365950863,0.2425421579468098,0.0387569369080988,0.07883347036635413,0.46037832462473516
2070,0.2785246561610298,0.0174748069011194,0.2769329974598732,0.1207526869411255,0.306314852536852,0.05636219541511043,0.3133277421669527
2071,0.3638926120323482,0.0765542147580893,0.2773834464447331,0.1023708210192138,0.1797989057456155,0.06578105532900795,0.406679676596454
2072,0.0767615038968697,0.2055084304708939,0.3889528523510674,0.2952209827517021,0.0335562305294666,0.044106953513576956,0.3154872997060849
2073,0.232817279948693,0.1802240188419245,0.0806972375434105,0.3806586260097236,0.1256028376562483,0.05275513117050313,0.3829028772785692
2074,0.0644756001574778,0.3920085968106268,0.2244536840017571,0.1447887336133258,0.1742733854168122,0.04129678108955256,0.414728966797517
2075,0.176170496667738,0.1959476131720137,0.0412708273999895,0.2561930180022197,0.330418044758039,0.045418850012594054,0.3509971548262492
2076,0.3582381653811832,0.2309510688441874,0.0097632057996244,0.0567948195394458,0.344252740435559,0.06158935579002306,0.4853051758270491
2077,0.2664273507180353,0.253870144716503,0.4011179067624021,0.006368453686999,0.0722161441160604,0.061482868409417295,0.46408997709784766
2078,0.217488530610216,0.0293457228346191,0.2147184027686966,0.2811507719943716,0.2572965717920966,0.050557813475898515,0.2811891576159964
2079,0.0742910631167777,0.349799855410131,0.1173523437594966,0.2341209263838169,0.2244358113297777,0.039807204745276256,0.3890129850876398
2080,0.0938982302389291,0.3266125932739929,0.2888185732144983,0.0013442789971539,0.2893263242754254,0.043156489760767684,0.39213801298933426
2081,0.2873042011271782,0.0239389219811438,0.2076523851750039,0.1084272272232408,0.3726772644934332,0.05564980533326663,0.31857271338946075
2082,0.1254399514905646,0.2863858284048171,0.2308938852938043,0.0850223373463546,0.2722579974644593,0.04493564633513211,0.38477675968457853
2083,0.1779764833137126,0.1508572432942674,0.3257402448369808,0.031639066673353,0.3137869618816861,0.04926273670195936,0.33566242252679585
2084,0.0685954895135322,0.2293557784896511,0.2617179582987833,0.2718335520083799,0.1684972216896534,0.0406147282620905,0.317110776003082
2085,0.2638703465157052,0.1419078545798497,0.0409658876849574,0.1113723966795717,0.441883514539916,0.05176398052894213,0.3694924685587976
2086,0.3466580834495273,0.1312196445863439,0.1464317035919118,0.3425654977930634,0.0331250705791536,0.06426334217139529,0.4282468492708113
2087,0.2433901147462449,0.1092929572419883,0.2072170283728295,0.2579901306880521,0.1821097689508852,0.054260090376243575,0.3488797595136768
2088,0.1899565399731894,0.4983334044598087,0.086742279865014,0.1670211242338032,0.0579466514681845,0.05277229469708166,0.5570064234258891
2089,0.4153867792143713,0.1239390470704026,0.1478013712477904,0.0485133002783062,0.2643595021891293,0.06831418427776434,0.46144975355383006
2090,0.3792947374015011,0.2366573028004735,0.0212093475265024,0.2257175974033944,0.1371210148681284,0.0655659411256977,0.5072805677255292
2091,0.2665234725878294,0.2082228615850807,0.1536199638756982,0.0880024532105983,0.2836312487407931,0.055667339404348086,0.4208124850262314
2092,0.3104796929603363,0.1675174169900946,0.0647215496536841,0.4236618762108396,0.0336194641850454,0.060221873053817376,0.42504180513886103
2093,0.2416896251244677,0.1507502505965562,0.1505259240835556,0.2155674015894812,0.2414667986059392,0.05319373051688398,0.37013466279676654
2094,0.3208184927516344,0.0871530724101229,0.2194896365721272,0.2401263703409366,0.1324124279251788,0.061626338132431485,0.38512429941186604
2095,0.0853480962676826,0.0240544572927472,0.5258672613102201,0.2698118038745896,0.0949183812547604,0.04442974946406915,0.21133756621237837
2096,0.094467724180526,0.1438184323070123,0.286660701768982,0.3440913385855549,0.1309618031579245,0.042774873095661886,0.2816214405593259
2097,0.0840567148435161,0.1968345754358145,0.1700230584503477,0.2635756754859563,0.2855099757843652,0.039344183126520174,0.30007214060983445
2098,0.3710986086214316,0.081741823459903,0.0205680541050288,0.3058053537492344,0.220786160064402,0.06251717032741866,0.4032227509656353
2099,0.371198929812385,0.2020935648827925,0.1241369289795358,0.2445483016719853,0.0580222746533011,0.06664455586577636,0.4865120665213366
2100,0.2834563975494703,0.0932967895772992,0.2712594143446236,0.133314520077634,0.2186728784509728,0.05827361956999129,0.36566839551077024
2101,0.1141046251092859,0.1287487008722992,0.037110210870369,0.3099445172547941,0.4100919458932519,0.03838561870770463,0.2680784757437422
2102,0.0714459621203282,0.1228538600113875,0.3509880592973558,0.3262679443879247,0.1284441741830036,0.041416510453459364,0.25671699502013917
2103,0.0985801598521681,0.0769938106536414,0.3850858266345552,0.268658067275726,0.1706821355839093,0.04349721484586013,0.24538704948358905
2104,0.3637297345627877,0.3097811514331496,0.055953063914177,0.0415039783874224,0.2290320717024633,0.0645555418744587,0.5425881995408672
2105,0.2166704222046683,0.2173734927091319,0.3991301322654829,0.0353243783694179,0.1315015744512988,0.05607838060716654,0.4086521598142784
2106,0.2836409281567979,0.285196870636041,0.1624975860216304,0.1665180533671108,0.1021465618184199,0.05973529938840927,0.48424299456335873
2107,0.0248213543084374,0.2284457631693402,0.1725854203441004,0.4321363828871949,0.1420110792909269,0.03565647569065183,0.2861823775311615
2108,0.2097290895561512,0.2035695672155531,0.2397369509763788,0.1115805716430397,0.235383820608877,0.05214917666039854,0.3869006093041378
2109,0.3455830579003451,0.1620769650213737,0.0057576832955803,0.2125106547801034,0.2740716390025973,0.060337207676359535,0.4357218339837594
2110,0.2170112174743002,0.1543303408627084,0.1194248225623265,0.1199849836500102,0.3892486354506544,0.04924302277813078,0.35228408980609527
2111,0.2645636356643527,0.1261587762903964,0.2058078208446244,0.1487603413931191,0.2547094258075074,0.05566123963225289,0.3709662259238853
2112,0.2172790392448237,0.218896464573271,0.2164979835133838,0.2281375917692652,0.1191889208992563,0.053702349658860914,0.40296443954997974
2113,0.1939257308738324,0.2684918953812434,0.0060649891322931,0.3240019455708472,0.2075154390417838,0.0483555056289334,0.4089431785030081
2114,0.3934946074669775,0.0249096469866146,0.0193227823601139,0.163482352300838,0.3987906108854557,0.06234501459696661,0.37752179053198764
2115,0.1612892126089536,0.2585796140590877,0.1747809497148509,0.1598084374987964,0.2455417861183113,0.047338882496339815,0.38818166240206664
2116,0.2917328009940656,0.1098606990878512,0.2119392547962431,0.0287141016333787,0.3577531434884613,0.05710193035609567,0.375646778942895
2117,0.2170564342064638,0.0024119984997774,0.1022980252031305,0.2778941964740557,0.4003393456165725,0.04738831730587419,0.25627135493305103
2118,0.2659916589839954,0.134704285302063,0.0919985857930204,0.3348164525356808,0.1724890173852402,0.055021871206215336,0.37454835715493284
2119,0.274863208731087,0.2010899730326531,0.2606476786700666,0.2277089255879564,0.0356902139782367,0.06007644409170115,0.4315517240094045
2120,0.071802494011995,0.2680303474179086,0.2405282310528287,0.1743663295800278,0.2452725979372397,0.04030246978856308,0.3407152182246762
2121,0.3240878511668189,0.2615955113033236,0.1358500960696881,0.2665814347267847,0.0118851067333846,0.0635787971024221,0.49579843129422885
2122,0.169548970091638,0.1916970027621811,0.1017930693006737,0.2993545062683386,0.2376064515771685,0.04646302224188415,0.3487467533922428
2123,0.1263400549636859,0.3065264017591781,0.2442251351911595,0.2468717593141655,0.0760366487718107,0.04717069101805344,0.4029945643944076
2124,0.2984191421654337,0.3567402041445586,0.1541725688763703,0.1866822979962405,0.0039857868173968,0.06254766871924723,0.5402049804483099
2125,0.1880652693805394,0.0131962542909501,0.3256520684627088,0.1723328799188745,0.3007535279469271,0.048910183994113635,0.25609846541408143
2126,0.096904914261349,0.1363161274529761,0.326866161206674,0.2288284254628601,0.2110843716161407,0.04276097047039935,0.27821607801426324
2127,0.2686609567575051,0.1036629155569969,0.2360539560407398,0.1432546135165427,0.2483675581282153,0.05628556262516184,0.3608044484735589
2128,0.1566999480310642,0.1326368338287094,0.2498036925084461,0.2194164617050111,0.2414430639267691,0.046753627780860195,0.30956378267424045
2129,0.0164587626762968,0.4825082259257959,0.0376801289944335,0.2338050865820593,0.2295477958214143,0.03476796254365401,0.4325809407207948
2130,0.2157831805166516,0.0578160082868637,0.1644319727447061,0.3003922798653693,0.261576558586409,0.04994650492051548,0.29583411025330136
2131,0.2259766304984243,0.0961873742531611,0.2873636559510713,0.2579238454739025,0.1325484938234407,0.054129925226293826,0.3341205978545962
2132,0.2271342616997101,0.2881751267781412,0.1527959077024989,0.1297763396697583,0.2021183641498913,0.05364391225124128,0.4480467911197874
2133,0.3246134258413574,0.3327656746887117,0.0422744483025629,0.2473604094477568,0.052986041719611,0.06265783297336865,0.5359916159043747
2134,0.3477718298966323,0.2434826310655123,0.2237601562307404,0.0390637466544152,0.1459216361526996,0.0655536384632081,0.49971950118002
2135,0.0654420398537301,0.0538105245304546,0.2862367425699167,0.303271535295099,0.2912391577507993,0.037814050808361886,0.20340307437902788
2136,0.0327195814103899,0.4377778068620653,0.0841919847611076,0.1666300986834753,0.2786805282829618,0.03599310342766459,0.4154893922984932
2137,0.2206925388682045,0.3042957452751506,0.1985620043524115,0.0974769375805608,0.1789727739236724,0.05407439904651062,0.45646877224759225
2138,0.1093986826758378,0.204116834795728,0.0701837397422196,0.4745677989380617,0.1417329438481527,0.04159402565054037,0.31980820581838143
2139,0.1461777585662426,0.2425814738794776,0.2742751112768059,0.1072835303535104,0.2296821259239633,0.047354525434316216,0.3730515950658419
2140,0.0754438955846842,0.3229229801656775,0.2353023689355972,0.1746773100454981,0.191653445268543,0.04158853256195982,0.3783817297359738
2141,0.3165366194700788,0.0918942059120898,0.2390915602397561,0.2740849505648465,0.0783926638132286,0.06204898568046552,0.3874383278311235
2142,0.5162396780829255,0.1252889427621778,0.0828382985419491,0.0834819597641891,0.1921511208487583,0.07714483654703354,0.5244909728111912
2143,0.2411373078518479,0.2779386362880046,0.1831289211541794,0.2756835304596784,0.0221116042462897,0.05684654452748826,0.45575813098005014
2144,0.1551492829391188,0.0714292827434689,0.3379144703141779,0.2334167654242658,0.2020901985789685,0.047589719089143154,0.2747066863625507
2145,0.0526786505578788,0.1923287520710812,0.3173859178681025,0.2220500994193805,0.2155565800835569,0.039167759700321325,0.28511226941853124
2146,0.0267098627091398,0.2928382153827954,0.1314968803960019,0.3424752741972892,0.2064797673147733,0.035314908217361586,0.3245479374531517
2147,0.1759411249694831,0.2507760677276691,0.0878308840851319,0.2428051701383805,0.2426467530793354,0.047388273524008,0.3890573226709978
2148,0.1727529750283626,0.1329304068068554,0.243890517224134,0.2407244110350488,0.209701689905599,0.04840422385260867,0.320290278849983
2149,0.3417955144107618,0.1383111052785316,0.1676356991280794,0.00384244611608,0.3484152350665471,0.061355870021948054,0.4232386214840902
2150,0.1651919263999527,0.2170483147671644,0.0748881372845914,0.2576438708828744,0.285227750665417,0.0455191406896629,0.35971767819669437
2151,0.2309572680272762,0.2144947753061218,0.3947731440541903,0.020853464053643,0.1389213485587687,0.05720763375524582,0.4154487138720231
2152,0.0100340940894751,0.5308395229496032,0.0112512104088044,0.2928384289557349,0.1550367435963822,0.03497364995090461,0.4594710875800983
2153,0.3713972392080004,0.1289865824354525,0.1401445231142138,0.2666703690588364,0.0928012861834967,0.06584242910102206,0.4407116236911496
2154,0.2260962777223764,0.1876276837563095,0.1492787166988274,0.1769078695033825,0.2600894523191042,0.05197403879548862,0.38298029115027105
2155,0.2724669537161516,0.1195444969740291,0.1178083195502833,0.1994599324870122,0.2907202972725236,0.054750304602445184,0.3674249340767964
2156,0.1807724666304515,0.0740023650117262,0.1068081963038961,0.3235954667838379,0.3148215052700881,0.04567146684768164,0.280520477838947
2157,0.3001296403259343,0.050617385219797,0.2613547699858112,0.0989734306630878,0.2889247738053696,0.05857648529708508,0.3473765589935367
2158,0.1949101934320413,0.1658395500404788,0.1174586411813546,0.2293130077341628,0.2924786076119622,0.0482124264173198,0.34780067708597656
2159,0.2355699580823521,0.1990952401773198,0.4224493923135214,0.127829721290994,0.0150556881358125,0.058971038928351864,0.4126521089759717
2160,0.2032743345275392,0.0982754084610048,0.240966338704395,0.3409927691052259,0.1164911492018348,0.05160255259113358,0.3197294962273621
2161,0.2066121536349772,0.1331148670802295,0.2642975103979577,0.2591765086690754,0.1367989602177601,0.05239521700156181,0.3440946392986292
2162,0.4305056540923497,0.2767602138849325,0.1845254081189553,0.002097871762562,0.1061108521412003,0.07314146905155536,0.5716889000792892
2163,0.2882226140276407,0.2749060500475658,0.0073673214584433,0.3559951895933645,0.0735088248729855,0.058130658839524646,0.47512253359733836
2164,0.1692053203756064,0.056912506872284,0.3445284466683875,0.3087324942794737,0.1206212318042482,0.049535411069646595,0.27655660939241716
2165,0.3170421951636715,0.1708066727254179,0.0862533955673683,0.0498782403719299,0.3760194961716122,0.05806523636438325,0.42419507870931766
2166,0.1969080355904091,0.1507621108794437,0.3186631814238033,0.0780471101772407,0.2556195619291032,0.051390052794502566,0.34850878902271054
2167,0.5550468541617799,0.094963812666219,0.1533186734620953,0.0962556179288662,0.1004150417810395,0.08214658105366236,0.5347298784118472
2168,0.2334238407381702,0.2076411882007095,0.3060575907447259,0.1649860814332749,0.0878912988831193,0.0565783421289205,0.41032751187121597
2169,0.3805110787390533,0.0354436937347166,0.2506305094471316,0.1076472374318411,0.2257674806472574,0.06607735383029649,0.3892202558915783
2170,0.3809547418995231,0.0268544260767135,0.0858559606500179,0.3864089443201044,0.1199259270536408,0.0646771211373417,0.37996448125689114
2171,0.0995697915802313,0.0743088764342935,0.3377322137927074,0.1893225078821799,0.2990666103105879,0.04174102150686637,0.2394788026916573
2172,0.3577886590560703,0.2873361316737028,0.1094643091432758,0.1465461296789975,0.0988647704479535,0.06571705802575763,0.5299528016422661
2173,0.0280966803598419,0.3199103744932861,0.1948648429210999,0.241256167650131,0.215871934575641,0.036513065367033255,0.3446819555596623
2174,0.2512846742753862,0.155514777826094,0.4037071736706338,0.0126339254154235,0.1768594488124621,0.0582309338551224,0.3907369766396653
2175,0.1619539150762395,0.2273131152456443,0.3611659595179281,0.1707156914359713,0.0788513187242167,0.05119564507405104,0.3803142190315594
2176,0.2944414313896942,0.3158931245265426,0.1187755314763401,0.062332325593176,0.2085575870142469,0.05944449922787844,0.50602362876129
2177,0.3106665526090014,0.1071125747364457,0.1247188627806336,0.1851007281057939,0.2724012817681251,0.05832556802519033,0.3842532587488083
2178,0.0871731061804132,0.1058606906675216,0.3240372122758004,0.1293303729285713,0.3535986179476933,0.040258319873244366,0.2496678771050422
2179,0.2445099060262472,0.0566034385977011,0.0774412575668288,0.3077101751098648,0.3137352226993579,0.05083248652998064,0.30837869391517947
2180,0.2528344410833542,0.054363678596881,0.1823274678664787,0.0473434908383489,0.4631309216149372,0.051683142739066955,0.3129471104373428
2181,0.0958770965692927,0.3861936208086612,0.0458089394436627,0.2593262805183671,0.212794062660016,0.04121705348759407,0.42271436321516526
2182,0.237207593370178,0.2384778263677118,0.2699736470030322,0.1292409522900262,0.1250999809690517,0.05638719289631412,0.4297007190737521
2183,0.3335428448347792,0.1294776176931689,0.1110973867085277,0.2889612452271804,0.1369209055363438,0.06163670747615411,0.4151455241835007
2184,0.2491418317394718,0.2808142139398777,0.1301643110176321,0.1566481056358055,0.1832315376672127,0.055404123511193164,0.4567447316696322
2185,0.0823214473048918,0.3398235091674229,0.1232728863958167,0.191749634708494,0.2628325224233745,0.04016749305684555,0.387148510191764
2186,0.2342116417343891,0.2397762636710994,0.1865882397157867,0.1488683035122747,0.1905555513664499,0.05437404578652897,0.4237971806910389
2187,0.1889035654881498,0.0686553052085058,0.3805463028681035,0.2400243966263294,0.1218704298089113,0.05191868831789177,0.29765068528522554
2188,0.4472862074682412,0.0521145543348378,0.0459330365549181,0.0461803875479791,0.4084858140940237,0.06774359440041272,0.42906702462676166
2189,0.2425301243910923,0.191113963906394,0.3046412773296479,0.0045041164685985,0.2572105179042669,0.0556889340557389,0.40173100845561416
2190,0.4598160474434286,0.0260389153853852,0.227465659279172,0.1439155595200642,0.1427638183719499,0.07354347828832328,0.4339602652794495
2191,0.279950487419317,0.1599272109504493,0.0928270601716173,0.1179488279867164,0.3493464134718998,0.05495027709839856,0.39504155407648467
2192,0.1352746996656179,0.4336671739513844,0.0892063847362553,0.1969074444249002,0.144944297221842,0.04645578542073045,0.4803921494375912
2193,0.0201169002937308,0.1618638872569939,0.3969714648043081,0.2075676282918255,0.2134801193531416,0.037065439332087745,0.24888878885380372
2194,0.2943101233769178,0.0996222651499192,0.1912020616190985,0.2804226739269467,0.1344428759271177,0.058950976734745114,0.37515757153624024
2195,0.3516431981365444,0.366675427846178,0.0811947508276865,0.1948577124232939,0.0056289107662969,0.0664007084254417,0.5767857849506669
2196,0.0526173386282698,0.0330450423857522,0.1445520313289373,0.4505219490214334,0.3192636386356073,0.03421636659128646,0.17606366807931628
2197,0.2726575043000881,0.3347135326889662,0.2678514016771686,0.0545447300816246,0.0702328312521522,0.06100413485610858,0.5133129701034352
2198,0.1426789527105223,0.1404492316236189,0.1796115545043151,0.2415957736560142,0.2956644875055293,0.044099179435693844,0.3016224223607178
2199,0.0845444454538888,0.3185925329157952,0.1153203142700739,0.1322457937390808,0.3492969136211611,0.039265737597198515,0.3729427320169384
2200,0.2086908315766616,0.428604809958626,0.0006827393325304,0.2368524069759761,0.1251692121562056,0.05195125838273537,0.5200954892947984
2201,0.0276342784633355,0.2561068436642121,0.1460507224387484,0.2976908758108635,0.2725172796228403,0.03464020809587923,0.30119607391806935
2202,0.2294973045656669,0.1684256695570285,0.2888966471585678,0.0201265951344738,0.293053783584263,0.05374608311444189,0.37791541066471196
2203,0.1235051804609048,0.451446937527709,0.251291195956197,0.0755444400041032,0.0982122460510859,0.04826410214568551,0.49171279203994517
2204,0.2335296829562126,0.1973204612826966,0.1668869536266797,0.2438340753549016,0.1584288267795093,0.053901433988644026,0.3967438054226956
2205,0.0153274946352421,0.2991611895552171,0.1551796068606828,0.2238234946365125,0.3065082143123456,0.03378502697996241,0.32002741164847087
2206,0.3630987699125386,0.1243127699871839,0.1118134168220423,0.2807718642951148,0.1200031789831201,0.06440737621666082,0.43083208753349617
2207,0.1630909530896307,0.1484439705901344,0.2151903410317422,0.1127288357039987,0.3605458995844938,0.04593037716215205,0.3193359201743593
2208,0.1076027831519182,0.2123635175767541,0.1201868385681479,0.2655430255479611,0.2943038351552185,0.040841766882997274,0.3223373895903048
2209,0.1523141498133985,0.2111612046958088,0.1604023957295313,0.245795911414149,0.230326338347112,0.045992582025253366,0.3526541619699614
2210,0.2096253272289766,0.1653511598104625,0.27196395866749,0.2915595157940545,0.0615000384990165,0.05377378612356623,0.3681993383479111
2211,0.295352933315005,0.0978607753855735,0.3101552992154892,0.282846281311692,0.0137847107722402,0.061778483544272865,0.3822409452674202
2212,0.2546367536084992,0.0699166138584963,0.2852072925404706,0.138994915496754,0.2512444244957796,0.05534817623845445,0.33280007797255506
2213,0.1957275286341079,0.1335602550012137,0.2499953294115875,0.2849472340817084,0.1357696528713824,0.05122908786300163,0.337011263716133
2214,0.1805443972622201,0.1230858544187612,0.2728999456723434,0.2207487066548896,0.2027210959917856,0.049475963673274156,0.32032595017137694
2215,0.2809030108832975,0.2413117715285964,0.0635016924892595,0.2348828644364465,0.1794006606623998,0.056968806443670764,0.44932030629418074
2216,0.1989277051251662,0.1521524312083545,0.554452347965238,0.0503933311310264,0.0440741845702149,0.056790682983729905,0.36494055301827855
2217,0.2067186226110001,0.1656364537700781,0.2081845104576186,0.195481479606928,0.2239789335543751,0.05115981331710808,0.360270142761109
2218,0.2374005910226729,0.1199012450594065,0.1650862419923278,0.2265590313467427,0.2510528905788499,0.05261679701531756,0.34850018258376125
2219,0.2789774284660773,0.2000313552551515,0.0331079325155977,0.3601519156308453,0.1277313681323282,0.05642221085652589,0.4222459944430696
2220,0.1403126962412163,0.4343550104308387,0.0766844072706991,0.2853252189058365,0.0633226671514092,0.04747537046344496,0.485352939323052
2221,0.265769545249622,0.0917525520064738,0.2600481276370347,0.1128298278830886,0.2695999472237809,0.05605105885443517,0.3520099592016504
2222,0.1777998243992378,0.1444351649726943,0.2835823567193867,0.3076524747294929,0.0865301791791882,0.05063771722711707,0.3350722034944836
2223,0.1634273587116536,0.3534376775924135,0.3011820201976524,0.0347637886421533,0.1471891548561271,0.051134684949034954,0.45621944297256123
2224,0.3784149920240109,0.3563531386496442,0.0739523335717206,0.0606490910208321,0.130630444733792,0.06748053933605737,0.5839184429156997
2225,0.2916924732473009,0.1331291967425609,0.1375127572503081,0.3327402207247736,0.1049253520350565,0.0585644649928715,0.39302559260685954
2226,0.2940681833444485,0.2701540104943922,0.0038043318246766,0.1862356172825729,0.2457378570539096,0.057009296538004565,0.4717032959038614
2227,0.2881643439756053,0.2592305011123845,0.1112112579249009,0.2785676932242606,0.0628262037628486,0.0595186177460113,0.46967262065553217
2228,0.0621852418889841,0.173744775326311,0.1510555152422731,0.2547084286784214,0.3583060388640102,0.036224142386887405,0.26949337249259336
2229,0.3911839840235046,0.0773827936550723,0.1469471756913767,0.3160788497359461,0.0684071968941003,0.06742198218629851,0.42162732432587985
2230,0.1224731612473519,0.0942507168876537,0.1885805961182813,0.2930541199275428,0.3016414058191701,0.041890447374421616,0.2602746192234038
2231,0.210414546055723,0.0507238535639671,0.2872754026956001,0.0934300362657753,0.3581561614189343,0.050242997865622724,0.2907260625571145
2232,0.3038338396096355,0.0787442689209158,0.0238000829264672,0.2315126575466234,0.362109150996358,0.05520670705607967,0.3561173887842676
2233,0.0697671317701164,0.3330102801759324,0.2804277107889313,0.2985803096317664,0.0182145676332532,0.04337120150341555,0.386936833254219
2234,0.2340098943565178,0.2122013306632927,0.0026902412192941,0.015679408302927,0.5354191254579682,0.04840179504666793,0.3911211966256398
2235,0.2925999558865559,0.1427963734466746,0.2430173675374451,0.188103283224706,0.1334830199046182,0.05996285573063944,0.4032086874062938
2236,0.2456936630437684,0.2358600271008559,0.0125460687047117,0.158030437629293,0.3478698035213708,0.051515846675121345,0.41795344729773176
2237,0.2136404512367475,0.008226847292338,0.2235576481994003,0.2418451448532163,0.3127299084182977,0.049625146983257575,0.26463844691356264
2238,0.0174045246503296,0.3462694892891966,0.3225917768527146,0.2581496649798569,0.0555845442279022,0.03904512608930852,0.36328515928301025
2239,0.1153526313987301,0.1339854292576517,0.0350869322161848,0.266460338333307,0.4491146687941262,0.03817077615034167,0.27115946587727746
2240,0.410193813754468,0.1089297800074416,0.033121521658692,0.2063987026670942,0.2413561819123041,0.06629823670398749,0.44474503837732016
2241,0.3872763525864638,0.3440376091382239,0.077623556098993,0.189184872909794,0.0018776092665251,0.06936507912615116,0.5848642972704842
